Field,Point_ID,Aleket_cnt,ndvi_slope,gndvi_slope,green_red_ratio_slope,ndre_slope,entropy_slope,green_slope,homogeneity_slope,asm_slope
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,255.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,256.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,257.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,258.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,259.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,260.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,261.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,262.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,263.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,264.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,265.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,266.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,267.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,268.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,269.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,270.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,271.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,272.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,273.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,274.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,275.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,276.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,277.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,278.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,279.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,280.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,281.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,282.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,283.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,284.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,285.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,286.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,287.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,288.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,289.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,290.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,291.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,292.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,293.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,294.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,295.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,296.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,297.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,298.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,299.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,300.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,301.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,302.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,303.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,304.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,305.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,306.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,307.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,308.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,309.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,310.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,311.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,312.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,313.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,314.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,315.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,316.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,317.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,318.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,319.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,320.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,321.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,322.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,323.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,324.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,325.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,326.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,327.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,328.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,329.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,330.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,331.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,332.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,333.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,334.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,335.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,336.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,337.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,338.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,339.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,340.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,341.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,342.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,343.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,344.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,345.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,346.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,347.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,348.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,349.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,350.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,351.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,352.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,353.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,354.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,355.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,356.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,357.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,358.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,359.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,360.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,361.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,362.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,363.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,364.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,365.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,366.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,367.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,368.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,369.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,370.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,371.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,372.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,373.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,374.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,375.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,376.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,377.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,378.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,379.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,380.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,381.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,382.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,383.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,384.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,385.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,386.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,387.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,388.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,389.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,390.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,391.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,392.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,393.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,394.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,395.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,396.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,397.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,398.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,399.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,400.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,401.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,402.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,403.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,404.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,405.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,406.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,407.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,408.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,409.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,410.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,411.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,412.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,413.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,414.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,415.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,416.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,417.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,418.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,419.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,420.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,421.0,1.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,422.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,423.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,424.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,425.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,426.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,427.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,428.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,429.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,430.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,431.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,432.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,433.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,434.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,435.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,436.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,437.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,438.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,439.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,440.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,441.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,442.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,443.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,444.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,445.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,446.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,447.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,448.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,449.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,450.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,451.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,452.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,453.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,454.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,455.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,456.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,457.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,458.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,459.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,460.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,461.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,462.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,463.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,464.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,465.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,466.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,467.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,468.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,469.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,470.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,471.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,472.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,473.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,474.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,475.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,476.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,477.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,478.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,479.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,480.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,481.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,482.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,483.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,484.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,485.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,486.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,487.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,488.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,489.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,490.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,491.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,492.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,493.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,494.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,495.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,496.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,497.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,498.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,499.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,500.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,501.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,502.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,503.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,504.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,505.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,506.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,507.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,508.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,509.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,510.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,511.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,512.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,513.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,514.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,515.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,516.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,517.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,518.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,519.0,2.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,520.0,3.0,,,,,,,,
Boundary_Fields_Addition_2010-12 — Sde_Eliyahu_kemach_E,521.0,3.0,,,,,,,,
